race,annee,nb,nb_tot
BOUVIER AUSTRALIEN,2019,249,2810
BOUVIER AUSTRALIEN,2020,295,2810
BOUVIER AUSTRALIEN,2021,329,2810
BOUVIER AUSTRALIEN,2022,349,2810
LANDSEER,1970,0,2791
LANDSEER,1975,0,2791
LANDSEER,1980,0,2791
LANDSEER,1985,0,2791
LANDSEER,1990,20,2791
LANDSEER,1995,56,2791
LANDSEER,2000,134,2791
LANDSEER,2005,179,2791
LANDSEER,2006,176,2791
LANDSEER,2007,238,2791
LANDSEER,2008,231,2791
LANDSEER,2009,206,2791
LANDSEER,2010,115,2791
LANDSEER,2011,216,2791
LANDSEER,2012,205,2791
LANDSEER,2013,158,2791
LANDSEER,2014,144,2791
LANDSEER,2015,100,2791
LANDSEER,2016,96,2791
LANDSEER,2017,88,2791
LANDSEER,2018,62,2791
LANDSEER,2019,104,2791
LANDSEER,2020,89,2791
LANDSEER,2021,88,2791
LANDSEER,2022,86,2791
EPAGNEUL KING CHARLES,1970,0,2577
EPAGNEUL KING CHARLES,1975,4,2577
EPAGNEUL KING CHARLES,1980,21,2577
EPAGNEUL KING CHARLES,1985,28,2577
EPAGNEUL KING CHARLES,1990,80,2577
EPAGNEUL KING CHARLES,1995,140,2577
EPAGNEUL KING CHARLES,2000,256,2577
EPAGNEUL KING CHARLES,2005,216,2577
EPAGNEUL KING CHARLES,2006,206,2577
EPAGNEUL KING CHARLES,2007,213,2577
EPAGNEUL KING CHARLES,2008,211,2577
EPAGNEUL KING CHARLES,2009,130,2577
EPAGNEUL KING CHARLES,2010,132,2577
EPAGNEUL KING CHARLES,2011,104,2577
EPAGNEUL KING CHARLES,2012,122,2577
EPAGNEUL KING CHARLES,2013,125,2577
EPAGNEUL KING CHARLES,2014,81,2577
EPAGNEUL KING CHARLES,2015,64,2577
EPAGNEUL KING CHARLES,2016,85,2577
EPAGNEUL KING CHARLES,2017,55,2577
EPAGNEUL KING CHARLES,2018,65,2577
EPAGNEUL KING CHARLES,2019,68,2577
EPAGNEUL KING CHARLES,2020,70,2577
EPAGNEUL KING CHARLES,2021,58,2577
EPAGNEUL KING CHARLES,2022,43,2577
GREYHOUND,1970,67,2483
GREYHOUND,1975,97,2483
GREYHOUND,1980,272,2483
GREYHOUND,1985,232,2483
GREYHOUND,1990,147,2483
GREYHOUND,1995,174,2483
GREYHOUND,2000,91,2483
GREYHOUND,2005,82,2483
GREYHOUND,2006,84,2483
GREYHOUND,2007,44,2483
GREYHOUND,2008,125,2483
GREYHOUND,2009,107,2483
GREYHOUND,2010,68,2483
GREYHOUND,2011,83,2483
GREYHOUND,2012,97,2483
GREYHOUND,2013,51,2483
GREYHOUND,2014,61,2483
GREYHOUND,2015,30,2483
GREYHOUND,2016,134,2483
GREYHOUND,2017,63,2483
GREYHOUND,2018,72,2483
GREYHOUND,2019,75,2483
GREYHOUND,2020,85,2483
GREYHOUND,2021,81,2483
GREYHOUND,2022,61,2483
GRAND BLEU DE GASCOGNE,1970,9,2465
GRAND BLEU DE GASCOGNE,1975,15,2465
GRAND BLEU DE GASCOGNE,1980,101,2465
GRAND BLEU DE GASCOGNE,1985,69,2465
GRAND BLEU DE GASCOGNE,1990,91,2465
GRAND BLEU DE GASCOGNE,1995,97,2465
GRAND BLEU DE GASCOGNE,2000,190,2465
GRAND BLEU DE GASCOGNE,2005,129,2465
GRAND BLEU DE GASCOGNE,2006,90,2465
GRAND BLEU DE GASCOGNE,2007,151,2465
GRAND BLEU DE GASCOGNE,2008,105,2465
GRAND BLEU DE GASCOGNE,2009,107,2465
GRAND BLEU DE GASCOGNE,2010,114,2465
GRAND BLEU DE GASCOGNE,2011,94,2465
GRAND BLEU DE GASCOGNE,2012,146,2465
GRAND BLEU DE GASCOGNE,2013,79,2465
GRAND BLEU DE GASCOGNE,2014,112,2465
GRAND BLEU DE GASCOGNE,2015,103,2465
GRAND BLEU DE GASCOGNE,2016,75,2465
GRAND BLEU DE GASCOGNE,2017,117,2465
GRAND BLEU DE GASCOGNE,2018,123,2465
GRAND BLEU DE GASCOGNE,2019,73,2465
GRAND BLEU DE GASCOGNE,2020,105,2465
GRAND BLEU DE GASCOGNE,2021,98,2465
GRAND BLEU DE GASCOGNE,2022,72,2465
BASENJI,1970,12,2392
BASENJI,1975,30,2392
BASENJI,1980,5,2392
BASENJI,1985,0,2392
BASENJI,1990,7,2392
BASENJI,1995,36,2392
BASENJI,2000,58,2392
BASENJI,2005,65,2392
BASENJI,2006,84,2392
BASENJI,2007,59,2392
BASENJI,2008,47,2392
BASENJI,2009,69,2392
BASENJI,2010,82,2392
BASENJI,2011,81,2392
BASENJI,2012,69,2392
BASENJI,2013,128,2392
BASENJI,2014,120,2392
BASENJI,2015,131,2392
BASENJI,2016,163,2392
BASENJI,2017,132,2392
BASENJI,2018,179,2392
BASENJI,2019,148,2392
BASENJI,2020,211,2392
BASENJI,2021,224,2392
BASENJI,2022,252,2392
DOGUE DE MAJORQUE,1970,0,2312
DOGUE DE MAJORQUE,1975,0,2312
DOGUE DE MAJORQUE,1980,0,2312
DOGUE DE MAJORQUE,1985,0,2312
DOGUE DE MAJORQUE,1990,0,2312
DOGUE DE MAJORQUE,1995,10,2312
DOGUE DE MAJORQUE,2000,0,2312
DOGUE DE MAJORQUE,2005,17,2312
DOGUE DE MAJORQUE,2006,11,2312
DOGUE DE MAJORQUE,2007,21,2312
DOGUE DE MAJORQUE,2008,47,2312
DOGUE DE MAJORQUE,2009,50,2312
DOGUE DE MAJORQUE,2010,74,2312
DOGUE DE MAJORQUE,2011,83,2312
DOGUE DE MAJORQUE,2012,131,2312
DOGUE DE MAJORQUE,2013,181,2312
DOGUE DE MAJORQUE,2014,229,2312
DOGUE DE MAJORQUE,2015,212,2312
DOGUE DE MAJORQUE,2016,245,2312
DOGUE DE MAJORQUE,2017,262,2312
DOGUE DE MAJORQUE,2018,192,2312
DOGUE DE MAJORQUE,2019,180,2312
DOGUE DE MAJORQUE,2020,159,2312
DOGUE DE MAJORQUE,2021,118,2312
DOGUE DE MAJORQUE,2022,90,2312
POITEVIN,1970,0,2170
POITEVIN,1975,2,2170
POITEVIN,1980,75,2170
POITEVIN,1985,75,2170
POITEVIN,1990,166,2170
POITEVIN,1995,187,2170
POITEVIN,2000,107,2170
POITEVIN,2005,26,2170
POITEVIN,2006,62,2170
POITEVIN,2007,60,2170
POITEVIN,2008,158,2170
POITEVIN,2009,233,2170
POITEVIN,2010,116,2170
POITEVIN,2011,146,2170
POITEVIN,2012,106,2170
POITEVIN,2013,58,2170
POITEVIN,2014,138,2170
POITEVIN,2015,6,2170
POITEVIN,2016,24,2170
POITEVIN,2017,128,2170
POITEVIN,2018,20,2170
POITEVIN,2019,1,2170
POITEVIN,2020,60,2170
POITEVIN,2021,134,2170
POITEVIN,2022,82,2170
CURSINU,1970,0,2119
CURSINU,1975,0,2119
CURSINU,1980,0,2119
CURSINU,1985,0,2119
CURSINU,1990,0,2119
CURSINU,1995,0,2119
CURSINU,2000,0,2119
CURSINU,2005,9,2119
CURSINU,2006,37,2119
CURSINU,2007,125,2119
CURSINU,2008,130,2119
CURSINU,2009,121,2119
CURSINU,2010,104,2119
CURSINU,2011,116,2119
CURSINU,2012,92,2119
CURSINU,2013,140,2119
CURSINU,2014,110,2119
CURSINU,2015,103,2119
CURSINU,2016,118,2119
CURSINU,2017,156,2119
CURSINU,2018,160,2119
CURSINU,2019,146,2119
CURSINU,2020,133,2119
CURSINU,2021,168,2119
CURSINU,2022,151,2119
CHIEN LOUP DE SAARLOOS,1970,0,2076
CHIEN LOUP DE SAARLOOS,1975,0,2076
CHIEN LOUP DE SAARLOOS,1980,0,2076
CHIEN LOUP DE SAARLOOS,1985,0,2076
CHIEN LOUP DE SAARLOOS,1990,0,2076
CHIEN LOUP DE SAARLOOS,1995,11,2076
CHIEN LOUP DE SAARLOOS,2000,28,2076
CHIEN LOUP DE SAARLOOS,2005,49,2076
CHIEN LOUP DE SAARLOOS,2006,39,2076
CHIEN LOUP DE SAARLOOS,2007,57,2076
CHIEN LOUP DE SAARLOOS,2008,89,2076
CHIEN LOUP DE SAARLOOS,2009,88,2076
CHIEN LOUP DE SAARLOOS,2010,117,2076
CHIEN LOUP DE SAARLOOS,2011,87,2076
CHIEN LOUP DE SAARLOOS,2012,130,2076
CHIEN LOUP DE SAARLOOS,2013,155,2076
CHIEN LOUP DE SAARLOOS,2014,140,2076
CHIEN LOUP DE SAARLOOS,2015,157,2076
CHIEN LOUP DE SAARLOOS,2016,153,2076
CHIEN LOUP DE SAARLOOS,2017,206,2076
CHIEN LOUP DE SAARLOOS,2018,145,2076
CHIEN LOUP DE SAARLOOS,2019,146,2076
CHIEN LOUP DE SAARLOOS,2020,103,2076
CHIEN LOUP DE SAARLOOS,2021,74,2076
CHIEN LOUP DE SAARLOOS,2022,102,2076
SALUKI,1970,5,1959
SALUKI,1975,100,1959
SALUKI,1980,174,1959
SALUKI,1985,121,1959
SALUKI,1990,116,1959
SALUKI,1995,96,1959
SALUKI,2000,104,1959
SALUKI,2005,67,1959
SALUKI,2006,61,1959
SALUKI,2007,81,1959
SALUKI,2008,103,1959
SALUKI,2009,51,1959
SALUKI,2010,55,1959
SALUKI,2011,96,1959
SALUKI,2012,61,1959
SALUKI,2013,82,1959
SALUKI,2014,58,1959
SALUKI,2015,48,1959
SALUKI,2016,34,1959
SALUKI,2017,76,1959
SALUKI,2018,97,1959
SALUKI,2019,31,1959
SALUKI,2020,49,1959
SALUKI,2021,112,1959
SALUKI,2022,81,1959
PETIT CHIEN RUSSE,1970,0,1862
PETIT CHIEN RUSSE,1975,0,1862
PETIT CHIEN RUSSE,1980,0,1862
PETIT CHIEN RUSSE,1985,0,1862
PETIT CHIEN RUSSE,1990,0,1862
PETIT CHIEN RUSSE,1995,0,1862
PETIT CHIEN RUSSE,2000,0,1862
PETIT CHIEN RUSSE,2005,0,1862
PETIT CHIEN RUSSE,2006,0,1862
PETIT CHIEN RUSSE,2007,13,1862
PETIT CHIEN RUSSE,2008,35,1862
PETIT CHIEN RUSSE,2009,51,1862
PETIT CHIEN RUSSE,2010,78,1862
PETIT CHIEN RUSSE,2011,95,1862
PETIT CHIEN RUSSE,2012,134,1862
PETIT CHIEN RUSSE,2013,155,1862
PETIT CHIEN RUSSE,2014,124,1862
PETIT CHIEN RUSSE,2015,124,1862
PETIT CHIEN RUSSE,2016,157,1862
PETIT CHIEN RUSSE,2017,154,1862
PETIT CHIEN RUSSE,2018,177,1862
PETIT CHIEN RUSSE,2019,122,1862
PETIT CHIEN RUSSE,2020,145,1862
PETIT CHIEN RUSSE,2021,140,1862
PETIT CHIEN RUSSE,2022,158,1862
CHIEN DE BERGER CATALAN,1970,0,1832
CHIEN DE BERGER CATALAN,1975,0,1832
CHIEN DE BERGER CATALAN,1980,0,1832
CHIEN DE BERGER CATALAN,1985,8,1832
CHIEN DE BERGER CATALAN,1990,53,1832
CHIEN DE BERGER CATALAN,1995,52,1832
CHIEN DE BERGER CATALAN,2000,52,1832
CHIEN DE BERGER CATALAN,2005,44,1832
CHIEN DE BERGER CATALAN,2006,75,1832
CHIEN DE BERGER CATALAN,2007,107,1832
CHIEN DE BERGER CATALAN,2008,72,1832
CHIEN DE BERGER CATALAN,2009,71,1832
CHIEN DE BERGER CATALAN,2010,96,1832
CHIEN DE BERGER CATALAN,2011,79,1832
CHIEN DE BERGER CATALAN,2012,128,1832
CHIEN DE BERGER CATALAN,2013,102,1832
CHIEN DE BERGER CATALAN,2014,123,1832
CHIEN DE BERGER CATALAN,2015,126,1832
CHIEN DE BERGER CATALAN,2016,110,1832
CHIEN DE BERGER CATALAN,2017,124,1832
CHIEN DE BERGER CATALAN,2018,79,1832
CHIEN DE BERGER CATALAN,2019,102,1832
CHIEN DE BERGER CATALAN,2020,79,1832
CHIEN DE BERGER CATALAN,2021,90,1832
CHIEN DE BERGER CATALAN,2022,60,1832
BOUVIER DE L'ENTLEBUCH,1970,0,1814
BOUVIER DE L'ENTLEBUCH,1975,0,1814
BOUVIER DE L'ENTLEBUCH,1980,0,1814
BOUVIER DE L'ENTLEBUCH,1985,0,1814
BOUVIER DE L'ENTLEBUCH,1990,0,1814
BOUVIER DE L'ENTLEBUCH,1995,0,1814
BOUVIER DE L'ENTLEBUCH,2000,9,1814
BOUVIER DE L'ENTLEBUCH,2005,38,1814
BOUVIER DE L'ENTLEBUCH,2006,42,1814
BOUVIER DE L'ENTLEBUCH,2007,50,1814
BOUVIER DE L'ENTLEBUCH,2008,36,1814
BOUVIER DE L'ENTLEBUCH,2009,56,1814
BOUVIER DE L'ENTLEBUCH,2010,25,1814
BOUVIER DE L'ENTLEBUCH,2011,77,1814
BOUVIER DE L'ENTLEBUCH,2012,55,1814
BOUVIER DE L'ENTLEBUCH,2013,96,1814
BOUVIER DE L'ENTLEBUCH,2014,128,1814
BOUVIER DE L'ENTLEBUCH,2015,136,1814
BOUVIER DE L'ENTLEBUCH,2016,144,1814
BOUVIER DE L'ENTLEBUCH,2017,136,1814
BOUVIER DE L'ENTLEBUCH,2018,198,1814
BOUVIER DE L'ENTLEBUCH,2019,133,1814
BOUVIER DE L'ENTLEBUCH,2020,143,1814
BOUVIER DE L'ENTLEBUCH,2021,183,1814
BOUVIER DE L'ENTLEBUCH,2022,129,1814
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1970,0,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1975,0,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1980,9,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1985,129,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1990,348,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,1995,138,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2000,136,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2005,87,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2006,124,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2007,107,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2008,104,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2009,72,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2010,95,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2011,59,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2012,85,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2013,14,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2014,57,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2015,0,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2016,82,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2017,34,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2018,38,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2019,21,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2020,18,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2021,11,1811
CHIEN DE BERGER YOUGOSLAVE DE CHARPLANINA,2022,43,1811
GRAND BASSET GRIFFON VENDEEN,1970,0,1793
GRAND BASSET GRIFFON VENDEEN,1975,0,1793
GRAND BASSET GRIFFON VENDEEN,1980,0,1793
GRAND BASSET GRIFFON VENDEEN,1985,0,1793
GRAND BASSET GRIFFON VENDEEN,1990,214,1793
GRAND BASSET GRIFFON VENDEEN,1995,168,1793
GRAND BASSET GRIFFON VENDEEN,2000,106,1793
GRAND BASSET GRIFFON VENDEEN,2005,98,1793
GRAND BASSET GRIFFON VENDEEN,2006,55,1793
GRAND BASSET GRIFFON VENDEEN,2007,74,1793
GRAND BASSET GRIFFON VENDEEN,2008,109,1793
GRAND BASSET GRIFFON VENDEEN,2009,70,1793
GRAND BASSET GRIFFON VENDEEN,2010,115,1793
GRAND BASSET GRIFFON VENDEEN,2011,101,1793
GRAND BASSET GRIFFON VENDEEN,2012,94,1793
GRAND BASSET GRIFFON VENDEEN,2013,83,1793
GRAND BASSET GRIFFON VENDEEN,2014,52,1793
GRAND BASSET GRIFFON VENDEEN,2015,71,1793
GRAND BASSET GRIFFON VENDEEN,2016,33,1793
GRAND BASSET GRIFFON VENDEEN,2017,48,1793
GRAND BASSET GRIFFON VENDEEN,2018,71,1793
GRAND BASSET GRIFFON VENDEEN,2019,64,1793
GRAND BASSET GRIFFON VENDEEN,2020,60,1793
GRAND BASSET GRIFFON VENDEEN,2021,70,1793
GRAND BASSET GRIFFON VENDEEN,2022,37,1793
BRAQUE DU BOURBONNAIS,1970,0,1776
BRAQUE DU BOURBONNAIS,1975,9,1776
BRAQUE DU BOURBONNAIS,1980,27,1776
BRAQUE DU BOURBONNAIS,1985,60,1776
BRAQUE DU BOURBONNAIS,1990,123,1776
BRAQUE DU BOURBONNAIS,1995,112,1776
BRAQUE DU BOURBONNAIS,2000,136,1776
BRAQUE DU BOURBONNAIS,2005,73,1776
BRAQUE DU BOURBONNAIS,2006,71,1776
BRAQUE DU BOURBONNAIS,2007,74,1776
BRAQUE DU BOURBONNAIS,2008,60,1776
BRAQUE DU BOURBONNAIS,2009,114,1776
BRAQUE DU BOURBONNAIS,2010,86,1776
BRAQUE DU BOURBONNAIS,2011,80,1776
BRAQUE DU BOURBONNAIS,2012,43,1776
BRAQUE DU BOURBONNAIS,2013,65,1776
BRAQUE DU BOURBONNAIS,2014,57,1776
BRAQUE DU BOURBONNAIS,2015,78,1776
BRAQUE DU BOURBONNAIS,2016,86,1776
BRAQUE DU BOURBONNAIS,2017,71,1776
BRAQUE DU BOURBONNAIS,2018,77,1776
BRAQUE DU BOURBONNAIS,2019,69,1776
BRAQUE DU BOURBONNAIS,2020,37,1776
BRAQUE DU BOURBONNAIS,2021,94,1776
BRAQUE DU BOURBONNAIS,2022,74,1776
PINSCHER ALLEMAND,1970,40,1732
PINSCHER ALLEMAND,1975,47,1732
PINSCHER ALLEMAND,1980,67,1732
PINSCHER ALLEMAND,1985,121,1732
PINSCHER ALLEMAND,1990,129,1732
PINSCHER ALLEMAND,1995,137,1732
PINSCHER ALLEMAND,2000,107,1732
PINSCHER ALLEMAND,2005,42,1732
PINSCHER ALLEMAND,2006,52,1732
PINSCHER ALLEMAND,2007,23,1732
PINSCHER ALLEMAND,2008,20,1732
PINSCHER ALLEMAND,2009,47,1732
PINSCHER ALLEMAND,2010,29,1732
PINSCHER ALLEMAND,2011,53,1732
PINSCHER ALLEMAND,2012,65,1732
PINSCHER ALLEMAND,2013,102,1732
PINSCHER ALLEMAND,2014,80,1732
PINSCHER ALLEMAND,2015,106,1732
PINSCHER ALLEMAND,2016,94,1732
PINSCHER ALLEMAND,2017,71,1732
PINSCHER ALLEMAND,2018,63,1732
PINSCHER ALLEMAND,2019,51,1732
PINSCHER ALLEMAND,2020,52,1732
PINSCHER ALLEMAND,2021,61,1732
PINSCHER ALLEMAND,2022,73,1732
PETIT CHIEN LION,1970,0,1617
PETIT CHIEN LION,1975,0,1617
PETIT CHIEN LION,1980,23,1617
PETIT CHIEN LION,1985,65,1617
PETIT CHIEN LION,1990,101,1617
PETIT CHIEN LION,1995,87,1617
PETIT CHIEN LION,2000,36,1617
PETIT CHIEN LION,2005,62,1617
PETIT CHIEN LION,2006,59,1617
PETIT CHIEN LION,2007,89,1617
PETIT CHIEN LION,2008,107,1617
PETIT CHIEN LION,2009,81,1617
PETIT CHIEN LION,2010,84,1617
PETIT CHIEN LION,2011,79,1617
PETIT CHIEN LION,2012,85,1617
PETIT CHIEN LION,2013,71,1617
PETIT CHIEN LION,2014,112,1617
PETIT CHIEN LION,2015,89,1617
PETIT CHIEN LION,2016,79,1617
PETIT CHIEN LION,2017,51,1617
PETIT CHIEN LION,2018,68,1617
PETIT CHIEN LION,2019,58,1617
PETIT CHIEN LION,2020,48,1617
PETIT CHIEN LION,2021,49,1617
PETIT CHIEN LION,2022,34,1617
SCHAPENDOES NEERLANDAIS,1970,0,1561
SCHAPENDOES NEERLANDAIS,1975,0,1561
SCHAPENDOES NEERLANDAIS,1980,0,1561
SCHAPENDOES NEERLANDAIS,1985,0,1561
SCHAPENDOES NEERLANDAIS,1990,89,1561
SCHAPENDOES NEERLANDAIS,1995,170,1561
SCHAPENDOES NEERLANDAIS,2000,124,1561
SCHAPENDOES NEERLANDAIS,2005,101,1561
SCHAPENDOES NEERLANDAIS,2006,81,1561
SCHAPENDOES NEERLANDAIS,2007,97,1561
SCHAPENDOES NEERLANDAIS,2008,72,1561
SCHAPENDOES NEERLANDAIS,2009,68,1561
SCHAPENDOES NEERLANDAIS,2010,72,1561
SCHAPENDOES NEERLANDAIS,2011,70,1561
SCHAPENDOES NEERLANDAIS,2012,80,1561
SCHAPENDOES NEERLANDAIS,2013,91,1561
SCHAPENDOES NEERLANDAIS,2014,48,1561
SCHAPENDOES NEERLANDAIS,2015,78,1561
SCHAPENDOES NEERLANDAIS,2016,53,1561
SCHAPENDOES NEERLANDAIS,2017,63,1561
SCHAPENDOES NEERLANDAIS,2018,39,1561
SCHAPENDOES NEERLANDAIS,2019,48,1561
SCHAPENDOES NEERLANDAIS,2020,39,1561
SCHAPENDOES NEERLANDAIS,2021,48,1561
SCHAPENDOES NEERLANDAIS,2022,30,1561
GRAND SPITZ,1970,17,1548
GRAND SPITZ,1975,13,1548
GRAND SPITZ,1980,25,1548
GRAND SPITZ,1985,45,1548
GRAND SPITZ,1990,91,1548
GRAND SPITZ,1995,84,1548
GRAND SPITZ,2000,22,1548
GRAND SPITZ,2005,63,1548
GRAND SPITZ,2006,67,1548
GRAND SPITZ,2007,95,1548
GRAND SPITZ,2008,96,1548
GRAND SPITZ,2009,109,1548
GRAND SPITZ,2010,107,1548
GRAND SPITZ,2011,122,1548
GRAND SPITZ,2012,47,1548
GRAND SPITZ,2013,71,1548
GRAND SPITZ,2014,64,1548
GRAND SPITZ,2015,48,1548
GRAND SPITZ,2016,44,1548
GRAND SPITZ,2017,84,1548
GRAND SPITZ,2018,30,1548
GRAND SPITZ,2019,70,1548
GRAND SPITZ,2020,34,1548
GRAND SPITZ,2021,53,1548
GRAND SPITZ,2022,47,1548
RETRIEVER DE LA NOUVELLE ECOSSE,1970,0,1486
RETRIEVER DE LA NOUVELLE ECOSSE,1975,0,1486
RETRIEVER DE LA NOUVELLE ECOSSE,1980,0,1486
RETRIEVER DE LA NOUVELLE ECOSSE,1985,0,1486
RETRIEVER DE LA NOUVELLE ECOSSE,1990,0,1486
RETRIEVER DE LA NOUVELLE ECOSSE,1995,7,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2000,13,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2005,12,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2006,15,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2007,7,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2008,14,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2009,14,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2010,21,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2011,24,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2012,34,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2013,57,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2014,68,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2015,108,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2016,124,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2017,88,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2018,127,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2019,134,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2020,158,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2021,212,1486
RETRIEVER DE LA NOUVELLE ECOSSE,2022,249,1486
TERRIER BRESILIEN,1970,0,1450
TERRIER BRESILIEN,1975,0,1450
TERRIER BRESILIEN,1980,0,1450
TERRIER BRESILIEN,1985,0,1450
TERRIER BRESILIEN,1990,0,1450
TERRIER BRESILIEN,1995,0,1450
TERRIER BRESILIEN,2000,13,1450
TERRIER BRESILIEN,2005,23,1450
TERRIER BRESILIEN,2006,21,1450
TERRIER BRESILIEN,2007,21,1450
TERRIER BRESILIEN,2008,49,1450
TERRIER BRESILIEN,2009,58,1450
TERRIER BRESILIEN,2010,50,1450
TERRIER BRESILIEN,2011,62,1450
TERRIER BRESILIEN,2012,88,1450
TERRIER BRESILIEN,2013,75,1450
TERRIER BRESILIEN,2014,96,1450
TERRIER BRESILIEN,2015,128,1450
TERRIER BRESILIEN,2016,75,1450
TERRIER BRESILIEN,2017,99,1450
TERRIER BRESILIEN,2018,75,1450
TERRIER BRESILIEN,2019,77,1450
TERRIER BRESILIEN,2020,123,1450
TERRIER BRESILIEN,2021,156,1450
TERRIER BRESILIEN,2022,161,1450
FILA BRASILEIRO,1970,0,1443
FILA BRASILEIRO,1975,0,1443
FILA BRASILEIRO,1980,0,1443
FILA BRASILEIRO,1985,9,1443
FILA BRASILEIRO,1990,20,1443
FILA BRASILEIRO,1995,14,1443
FILA BRASILEIRO,2000,164,1443
FILA BRASILEIRO,2005,120,1443
FILA BRASILEIRO,2006,63,1443
FILA BRASILEIRO,2007,73,1443
FILA BRASILEIRO,2008,71,1443
FILA BRASILEIRO,2009,101,1443
FILA BRASILEIRO,2010,105,1443
FILA BRASILEIRO,2011,84,1443
FILA BRASILEIRO,2012,97,1443
FILA BRASILEIRO,2013,73,1443
FILA BRASILEIRO,2014,105,1443
FILA BRASILEIRO,2015,70,1443
FILA BRASILEIRO,2016,85,1443
FILA BRASILEIRO,2017,65,1443
FILA BRASILEIRO,2018,62,1443
FILA BRASILEIRO,2019,9,1443
FILA BRASILEIRO,2020,15,1443
FILA BRASILEIRO,2021,25,1443
FILA BRASILEIRO,2022,13,1443
WELSH CORGI CARDIGAN,1970,0,1284
WELSH CORGI CARDIGAN,1975,0,1284
WELSH CORGI CARDIGAN,1980,0,1284
WELSH CORGI CARDIGAN,1985,0,1284
WELSH CORGI CARDIGAN,1990,1,1284
WELSH CORGI CARDIGAN,1995,23,1284
WELSH CORGI CARDIGAN,2000,23,1284
WELSH CORGI CARDIGAN,2005,15,1284
WELSH CORGI CARDIGAN,2006,27,1284
WELSH CORGI CARDIGAN,2007,50,1284
WELSH CORGI CARDIGAN,2008,25,1284
WELSH CORGI CARDIGAN,2009,44,1284
WELSH CORGI CARDIGAN,2010,40,1284
WELSH CORGI CARDIGAN,2011,39,1284
WELSH CORGI CARDIGAN,2012,63,1284
WELSH CORGI CARDIGAN,2013,19,1284
WELSH CORGI CARDIGAN,2014,46,1284
WELSH CORGI CARDIGAN,2015,48,1284
WELSH CORGI CARDIGAN,2016,43,1284
WELSH CORGI CARDIGAN,2017,65,1284
WELSH CORGI CARDIGAN,2018,78,1284
WELSH CORGI CARDIGAN,2019,102,1284
WELSH CORGI CARDIGAN,2020,130,1284
WELSH CORGI CARDIGAN,2021,195,1284
WELSH CORGI CARDIGAN,2022,208,1284
BRAQUE SAINT GERMAIN,1970,51,1275
BRAQUE SAINT GERMAIN,1975,84,1275
BRAQUE SAINT GERMAIN,1980,114,1275
BRAQUE SAINT GERMAIN,1985,60,1275
BRAQUE SAINT GERMAIN,1990,66,1275
BRAQUE SAINT GERMAIN,1995,21,1275
BRAQUE SAINT GERMAIN,2000,59,1275
BRAQUE SAINT GERMAIN,2005,96,1275
BRAQUE SAINT GERMAIN,2006,35,1275
BRAQUE SAINT GERMAIN,2007,32,1275
BRAQUE SAINT GERMAIN,2008,109,1275
