race,annee,nb,nb_tot
Grand basset griffon vendeen,2019,64,1862
Grand basset griffon vendeen,2020,60,1862
Grand basset griffon vendeen,2021,70,1862
Grand basset griffon vendeen,2022,37,1862
Grand basset griffon vendeen,2023,69,1862
Braque du bourbonnais,1970,0,1847
Braque du bourbonnais,1975,9,1847
Braque du bourbonnais,1980,27,1847
Braque du bourbonnais,1985,60,1847
Braque du bourbonnais,1990,123,1847
Braque du bourbonnais,1995,112,1847
Braque du bourbonnais,2000,136,1847
Braque du bourbonnais,2005,73,1847
Braque du bourbonnais,2006,71,1847
Braque du bourbonnais,2007,74,1847
Braque du bourbonnais,2008,60,1847
Braque du bourbonnais,2009,114,1847
Braque du bourbonnais,2010,86,1847
Braque du bourbonnais,2011,80,1847
Braque du bourbonnais,2012,43,1847
Braque du bourbonnais,2013,65,1847
Braque du bourbonnais,2014,57,1847
Braque du bourbonnais,2015,78,1847
Braque du bourbonnais,2016,86,1847
Braque du bourbonnais,2017,71,1847
Braque du bourbonnais,2018,77,1847
Braque du bourbonnais,2019,69,1847
Braque du bourbonnais,2020,37,1847
Braque du bourbonnais,2021,94,1847
Braque du bourbonnais,2022,74,1847
Braque du bourbonnais,2023,71,1847
Chien de berger yougoslave de charplanina,1970,0,1839
Chien de berger yougoslave de charplanina,1975,0,1839
Chien de berger yougoslave de charplanina,1980,9,1839
Chien de berger yougoslave de charplanina,1985,129,1839
Chien de berger yougoslave de charplanina,1990,348,1839
Chien de berger yougoslave de charplanina,1995,138,1839
Chien de berger yougoslave de charplanina,2000,136,1839
Chien de berger yougoslave de charplanina,2005,87,1839
Chien de berger yougoslave de charplanina,2006,124,1839
Chien de berger yougoslave de charplanina,2007,107,1839
Chien de berger yougoslave de charplanina,2008,104,1839
Chien de berger yougoslave de charplanina,2009,72,1839
Chien de berger yougoslave de charplanina,2010,95,1839
Chien de berger yougoslave de charplanina,2011,59,1839
Chien de berger yougoslave de charplanina,2012,85,1839
Chien de berger yougoslave de charplanina,2013,14,1839
Chien de berger yougoslave de charplanina,2014,57,1839
Chien de berger yougoslave de charplanina,2015,0,1839
Chien de berger yougoslave de charplanina,2016,82,1839
Chien de berger yougoslave de charplanina,2017,34,1839
Chien de berger yougoslave de charplanina,2018,38,1839
Chien de berger yougoslave de charplanina,2019,21,1839
Chien de berger yougoslave de charplanina,2020,18,1839
Chien de berger yougoslave de charplanina,2021,11,1839
Chien de berger yougoslave de charplanina,2022,43,1839
Chien de berger yougoslave de charplanina,2023,28,1839
Pinscher allemand,1970,40,1756
Pinscher allemand,1975,47,1756
Pinscher allemand,1980,67,1756
Pinscher allemand,1985,121,1756
Pinscher allemand,1990,129,1756
Pinscher allemand,1995,137,1756
Pinscher allemand,2000,107,1756
Pinscher allemand,2005,42,1756
Pinscher allemand,2006,52,1756
Pinscher allemand,2007,23,1756
Pinscher allemand,2008,20,1756
Pinscher allemand,2009,47,1756
Pinscher allemand,2010,29,1756
Pinscher allemand,2011,53,1756
Pinscher allemand,2012,65,1756
Pinscher allemand,2013,102,1756
Pinscher allemand,2014,80,1756
Pinscher allemand,2015,106,1756
Pinscher allemand,2016,94,1756
Pinscher allemand,2017,71,1756
Pinscher allemand,2018,63,1756
Pinscher allemand,2019,51,1756
Pinscher allemand,2020,52,1756
Pinscher allemand,2021,61,1756
Pinscher allemand,2022,73,1756
Pinscher allemand,2023,24,1756
Chien finnois de laponie,1970,0,1739
Chien finnois de laponie,1975,0,1739
Chien finnois de laponie,1980,0,1739
Chien finnois de laponie,1985,0,1739
Chien finnois de laponie,1990,0,1739
Chien finnois de laponie,1995,0,1739
Chien finnois de laponie,2000,0,1739
Chien finnois de laponie,2005,0,1739
Chien finnois de laponie,2006,0,1739
Chien finnois de laponie,2007,0,1739
Chien finnois de laponie,2008,0,1739
Chien finnois de laponie,2009,0,1739
Chien finnois de laponie,2010,0,1739
Chien finnois de laponie,2011,0,1739
Chien finnois de laponie,2012,0,1739
Chien finnois de laponie,2013,0,1739
Chien finnois de laponie,2014,0,1739
Chien finnois de laponie,2015,0,1739
Chien finnois de laponie,2016,0,1739
Chien finnois de laponie,2017,0,1739
Chien finnois de laponie,2018,0,1739
Chien finnois de laponie,2019,0,1739
Chien finnois de laponie,2020,0,1739
Chien finnois de laponie,2021,0,1739
Chien finnois de laponie,2022,914,1739
Chien finnois de laponie,2023,825,1739
Retriever de la nouvelle ecosse,1970,0,1698
Retriever de la nouvelle ecosse,1975,0,1698
Retriever de la nouvelle ecosse,1980,0,1698
Retriever de la nouvelle ecosse,1985,0,1698
Retriever de la nouvelle ecosse,1990,0,1698
Retriever de la nouvelle ecosse,1995,7,1698
Retriever de la nouvelle ecosse,2000,13,1698
Retriever de la nouvelle ecosse,2005,12,1698
Retriever de la nouvelle ecosse,2006,15,1698
Retriever de la nouvelle ecosse,2007,7,1698
Retriever de la nouvelle ecosse,2008,14,1698
Retriever de la nouvelle ecosse,2009,14,1698
Retriever de la nouvelle ecosse,2010,21,1698
Retriever de la nouvelle ecosse,2011,24,1698
Retriever de la nouvelle ecosse,2012,34,1698
Retriever de la nouvelle ecosse,2013,57,1698
Retriever de la nouvelle ecosse,2014,68,1698
Retriever de la nouvelle ecosse,2015,108,1698
Retriever de la nouvelle ecosse,2016,124,1698
Retriever de la nouvelle ecosse,2017,88,1698
Retriever de la nouvelle ecosse,2018,127,1698
Retriever de la nouvelle ecosse,2019,134,1698
Retriever de la nouvelle ecosse,2020,158,1698
Retriever de la nouvelle ecosse,2021,212,1698
Retriever de la nouvelle ecosse,2022,249,1698
Retriever de la nouvelle ecosse,2023,212,1698
Petit chien lion,1970,0,1668
Petit chien lion,1975,0,1668
Petit chien lion,1980,23,1668
Petit chien lion,1985,65,1668
Petit chien lion,1990,101,1668
Petit chien lion,1995,87,1668
Petit chien lion,2000,36,1668
Petit chien lion,2005,62,1668
Petit chien lion,2006,59,1668
Petit chien lion,2007,89,1668
Petit chien lion,2008,107,1668
Petit chien lion,2009,81,1668
Petit chien lion,2010,84,1668
Petit chien lion,2011,79,1668
Petit chien lion,2012,85,1668
Petit chien lion,2013,71,1668
Petit chien lion,2014,112,1668
Petit chien lion,2015,89,1668
Petit chien lion,2016,79,1668
Petit chien lion,2017,51,1668
Petit chien lion,2018,68,1668
Petit chien lion,2019,58,1668
Petit chien lion,2020,48,1668
Petit chien lion,2021,49,1668
Petit chien lion,2022,34,1668
Petit chien lion,2023,51,1668
Schapendoes neerlandais,1970,0,1634
Schapendoes neerlandais,1975,0,1634
Schapendoes neerlandais,1980,0,1634
Schapendoes neerlandais,1985,0,1634
Schapendoes neerlandais,1990,89,1634
Schapendoes neerlandais,1995,170,1634
Schapendoes neerlandais,2000,124,1634
Schapendoes neerlandais,2005,101,1634
Schapendoes neerlandais,2006,81,1634
Schapendoes neerlandais,2007,97,1634
Schapendoes neerlandais,2008,72,1634
Schapendoes neerlandais,2009,68,1634
Schapendoes neerlandais,2010,72,1634
Schapendoes neerlandais,2011,70,1634
Schapendoes neerlandais,2012,80,1634
Schapendoes neerlandais,2013,91,1634
Schapendoes neerlandais,2014,48,1634
Schapendoes neerlandais,2015,78,1634
Schapendoes neerlandais,2016,53,1634
Schapendoes neerlandais,2017,63,1634
Schapendoes neerlandais,2018,39,1634
Schapendoes neerlandais,2019,48,1634
Schapendoes neerlandais,2020,39,1634
Schapendoes neerlandais,2021,48,1634
Schapendoes neerlandais,2022,30,1634
Schapendoes neerlandais,2023,73,1634
Terrier bresilien,1970,0,1606
Terrier bresilien,1975,0,1606
Terrier bresilien,1980,0,1606
Terrier bresilien,1985,0,1606
Terrier bresilien,1990,0,1606
Terrier bresilien,1995,0,1606
Terrier bresilien,2000,13,1606
Terrier bresilien,2005,23,1606
Terrier bresilien,2006,21,1606
Terrier bresilien,2007,21,1606
Terrier bresilien,2008,49,1606
Terrier bresilien,2009,58,1606
Terrier bresilien,2010,50,1606
Terrier bresilien,2011,62,1606
Terrier bresilien,2012,88,1606
Terrier bresilien,2013,75,1606
Terrier bresilien,2014,96,1606
Terrier bresilien,2015,128,1606
Terrier bresilien,2016,75,1606
Terrier bresilien,2017,99,1606
Terrier bresilien,2018,75,1606
Terrier bresilien,2019,77,1606
Terrier bresilien,2020,123,1606
Terrier bresilien,2021,156,1606
Terrier bresilien,2022,161,1606
Terrier bresilien,2023,156,1606
Welsh corgi cardigan,1970,0,1527
Welsh corgi cardigan,1975,0,1527
Welsh corgi cardigan,1980,0,1527
Welsh corgi cardigan,1985,0,1527
Welsh corgi cardigan,1990,1,1527
Welsh corgi cardigan,1995,23,1527
Welsh corgi cardigan,2000,23,1527
Welsh corgi cardigan,2005,15,1527
Welsh corgi cardigan,2006,27,1527
Welsh corgi cardigan,2007,50,1527
Welsh corgi cardigan,2008,25,1527
Welsh corgi cardigan,2009,44,1527
Welsh corgi cardigan,2010,40,1527
Welsh corgi cardigan,2011,39,1527
Welsh corgi cardigan,2012,63,1527
Welsh corgi cardigan,2013,19,1527
Welsh corgi cardigan,2014,46,1527
Welsh corgi cardigan,2015,48,1527
Welsh corgi cardigan,2016,43,1527
Welsh corgi cardigan,2017,65,1527
Welsh corgi cardigan,2018,78,1527
Welsh corgi cardigan,2019,102,1527
Welsh corgi cardigan,2020,130,1527
Welsh corgi cardigan,2021,195,1527
Welsh corgi cardigan,2022,208,1527
Welsh corgi cardigan,2023,243,1527
Fila brasileiro,1970,0,1466
Fila brasileiro,1975,0,1466
Fila brasileiro,1980,0,1466
Fila brasileiro,1985,9,1466
Fila brasileiro,1990,20,1466
Fila brasileiro,1995,14,1466
Fila brasileiro,2000,164,1466
Fila brasileiro,2005,120,1466
Fila brasileiro,2006,63,1466
Fila brasileiro,2007,73,1466
Fila brasileiro,2008,71,1466
Fila brasileiro,2009,101,1466
Fila brasileiro,2010,105,1466
Fila brasileiro,2011,84,1466
Fila brasileiro,2012,97,1466
Fila brasileiro,2013,73,1466
Fila brasileiro,2014,105,1466
Fila brasileiro,2015,70,1466
Fila brasileiro,2016,85,1466
Fila brasileiro,2017,65,1466
Fila brasileiro,2018,62,1466
Fila brasileiro,2019,9,1466
Fila brasileiro,2020,15,1466
Fila brasileiro,2021,25,1466
Fila brasileiro,2022,13,1466
Fila brasileiro,2023,23,1466
Chien de berger islandais,1970,0,1340
Chien de berger islandais,1975,0,1340
Chien de berger islandais,1980,0,1340
Chien de berger islandais,1985,2,1340
Chien de berger islandais,1990,1,1340
Chien de berger islandais,1995,0,1340
Chien de berger islandais,2000,5,1340
Chien de berger islandais,2005,21,1340
Chien de berger islandais,2006,12,1340
Chien de berger islandais,2007,16,1340
Chien de berger islandais,2008,24,1340
Chien de berger islandais,2009,31,1340
Chien de berger islandais,2010,11,1340
Chien de berger islandais,2011,45,1340
Chien de berger islandais,2012,32,1340
Chien de berger islandais,2013,38,1340
Chien de berger islandais,2014,61,1340
Chien de berger islandais,2015,71,1340
Chien de berger islandais,2016,112,1340
Chien de berger islandais,2017,110,1340
Chien de berger islandais,2018,153,1340
Chien de berger islandais,2019,73,1340
Chien de berger islandais,2020,154,1340
Chien de berger islandais,2021,138,1340
Chien de berger islandais,2022,124,1340
Chien de berger islandais,2023,106,1340
Chien de rouge de baviere,1970,0,1306
Chien de rouge de baviere,1975,0,1306
Chien de rouge de baviere,1980,0,1306
Chien de rouge de baviere,1985,8,1306
Chien de rouge de baviere,1990,0,1306
Chien de rouge de baviere,1995,11,1306
Chien de rouge de baviere,2000,10,1306
Chien de rouge de baviere,2005,3,1306
Chien de rouge de baviere,2006,18,1306
Chien de rouge de baviere,2007,29,1306
Chien de rouge de baviere,2008,19,1306
Chien de rouge de baviere,2009,35,1306
Chien de rouge de baviere,2010,42,1306
Chien de rouge de baviere,2011,97,1306
Chien de rouge de baviere,2012,61,1306
Chien de rouge de baviere,2013,53,1306
Chien de rouge de baviere,2014,99,1306
Chien de rouge de baviere,2015,55,1306
Chien de rouge de baviere,2016,67,1306
Chien de rouge de baviere,2017,110,1306
Chien de rouge de baviere,2018,71,1306
Chien de rouge de baviere,2019,94,1306
Chien de rouge de baviere,2020,73,1306
Chien de rouge de baviere,2021,108,1306
Chien de rouge de baviere,2022,112,1306
Chien de rouge de baviere,2023,131,1306
Braque saint germain,1970,51,1301
Braque saint germain,1975,84,1301
Braque saint germain,1980,114,1301
Braque saint germain,1985,60,1301
Braque saint germain,1990,66,1301
Braque saint germain,1995,21,1301
Braque saint germain,2000,59,1301
Braque saint germain,2005,96,1301
Braque saint germain,2006,35,1301
Braque saint germain,2007,32,1301
Braque saint germain,2008,109,1301
Braque saint germain,2009,49,1301
Braque saint germain,2010,52,1301
Braque saint germain,2011,52,1301
Braque saint germain,2012,51,1301
Braque saint germain,2013,44,1301
Braque saint germain,2014,36,1301
Braque saint germain,2015,24,1301
Braque saint germain,2016,32,1301
Braque saint germain,2017,45,1301
Braque saint germain,2018,29,1301
Braque saint germain,2019,47,1301
Braque saint germain,2020,32,1301
Braque saint germain,2021,37,1301
Braque saint germain,2022,18,1301
Braque saint germain,2023,26,1301
Epagneul de saint usuge,1970,0,1290
Epagneul de saint usuge,1975,0,1290
Epagneul de saint usuge,1980,0,1290
Epagneul de saint usuge,1985,0,1290
Epagneul de saint usuge,1990,0,1290
Epagneul de saint usuge,1995,0,1290
Epagneul de saint usuge,2000,0,1290
Epagneul de saint usuge,2005,52,1290
Epagneul de saint usuge,2006,43,1290
Epagneul de saint usuge,2007,70,1290
Epagneul de saint usuge,2008,96,1290
Epagneul de saint usuge,2009,73,1290
Epagneul de saint usuge,2010,73,1290
Epagneul de saint usuge,2011,62,1290
Epagneul de saint usuge,2012,89,1290
Epagneul de saint usuge,2013,88,1290
Epagneul de saint usuge,2014,61,1290
Epagneul de saint usuge,2015,79,1290
Epagneul de saint usuge,2016,52,1290
Epagneul de saint usuge,2017,33,1290
Epagneul de saint usuge,2018,83,1290
Epagneul de saint usuge,2019,42,1290
Epagneul de saint usuge,2020,67,1290
Epagneul de saint usuge,2021,80,1290
Epagneul de saint usuge,2022,100,1290
Epagneul de saint usuge,2023,47,1290
Francais tricolore,1970,0,1273
Francais tricolore,1975,0,1273
Francais tricolore,1980,2,1273
Francais tricolore,1985,9,1273
Francais tricolore,1990,21,1273
Francais tricolore,1995,129,1273
Francais tricolore,2000,36,1273
Francais tricolore,2005,0,1273
Francais tricolore,2006,2,1273
Francais tricolore,2007,52,1273
Francais tricolore,2008,122,1273
Francais tricolore,2009,98,1273
Francais tricolore,2010,116,1273
Francais tricolore,2011,167,1273
Francais tricolore,2012,48,1273
Francais tricolore,2013,92,1273
Francais tricolore,2014,85,1273
Francais tricolore,2015,0,1273
Francais tricolore,2016,0,1273
Francais tricolore,2017,98,1273
Francais tricolore,2018,32,1273
Francais tricolore,2019,0,1273
Francais tricolore,2020,62,1273
Francais tricolore,2021,28,1273
Francais tricolore,2022,74,1273
Francais tricolore,2023,0,1273
Tchouvatch slovaque,1970,0,1218
Tchouvatch slovaque,1975,0,1218
Tchouvatch slovaque,1980,0,1218
Tchouvatch slovaque,1985,0,1218
Tchouvatch slovaque,1990,669,1218
Tchouvatch slovaque,1995,519,1218
Tchouvatch slovaque,2000,1,1218
Tchouvatch slovaque,2005,0,1218
Tchouvatch slovaque,2006,0,1218
Tchouvatch slovaque,2007,1,1218
Tchouvatch slovaque,2008,0,1218
Tchouvatch slovaque,2009,0,1218
Tchouvatch slovaque,2010,0,1218
Tchouvatch slovaque,2011,1,1218
Tchouvatch slovaque,2012,5,1218
Tchouvatch slovaque,2013,3,1218
Tchouvatch slovaque,2014,8,1218
Tchouvatch slovaque,2015,0,1218
Tchouvatch slovaque,2016,0,1218
Tchouvatch slovaque,2017,0,1218
Tchouvatch slovaque,2018,2,1218
Tchouvatch slovaque,2019,0,1218
Tchouvatch slovaque,2020,0,1218
Tchouvatch slovaque,2021,9,1218
Tchouvatch slovaque,2022,0,1218
Tchouvatch slovaque,2023,0,1218
Spitz des visigoths,1970,0,1207
Spitz des visigoths,1975,0,1207
Spitz des visigoths,1980,0,1207
Spitz des visigoths,1985,0,1207
Spitz des visigoths,1990,1,1207
Spitz des visigoths,1995,4,1207
Spitz des visigoths,2000,9,1207
Spitz des visigoths,2005,7,1207
Spitz des visigoths,2006,7,1207
Spitz des visigoths,2007,12,1207
Spitz des visigoths,2008,8,1207
Spitz des visigoths,2009,9,1207
Spitz des visigoths,2010,25,1207
Spitz des visigoths,2011,23,1207
Spitz des visigoths,2012,28,1207
Spitz des visigoths,2013,53,1207
Spitz des visigoths,2014,67,1207
Spitz des visigoths,2015,80,1207
Spitz des visigoths,2016,83,1207
Spitz des visigoths,2017,99,1207
Spitz des visigoths,2018,70,1207
Spitz des visigoths,2019,97,1207
Spitz des visigoths,2020,131,1207
Spitz des visigoths,2021,166,1207
Spitz des visigoths,2022,116,1207
Spitz des visigoths,2023,112,1207
Fila de saint miguel,1970,0,1203
Fila de saint miguel,1975,0,1203
Fila de saint miguel,1980,0,1203
Fila de saint miguel,1985,0,1203
Fila de saint miguel,1990,0,1203
Fila de saint miguel,1995,0,1203
Fila de saint miguel,2000,0,1203
Fila de saint miguel,2005,45,1203
Fila de saint miguel,2006,49,1203
Fila de saint miguel,2007,63,1203
Fila de saint miguel,2008,40,1203
Fila de saint miguel,2009,32,1203
Fila de saint miguel,2010,40,1203
Fila de saint miguel,2011,89,1203
Fila de saint miguel,2012,44,1203
Fila de saint miguel,2013,71,1203
Fila de saint miguel,2014,77,1203
Fila de saint miguel,2015,27,1203
Fila de saint miguel,2016,106,1203
Fila de saint miguel,2017,72,1203
Fila de saint miguel,2018,120,1203
Fila de saint miguel,2019,70,1203
Fila de saint miguel,2020,97,1203
Fila de saint miguel,2021,103,1203
Fila de saint miguel,2022,40,1203
Fila de saint miguel,2023,18,1203
Laika de iakoutie,1970,0,1196
Laika de iakoutie,1975,0,1196
Laika de iakoutie,1980,0,1196
Laika de iakoutie,1985,0,1196
Laika de iakoutie,1990,0,1196
Laika de iakoutie,1995,0,1196
Laika de iakoutie,2000,0,1196
Laika de iakoutie,2005,0,1196
Laika de iakoutie,2006,0,1196
Laika de iakoutie,2007,0,1196
Laika de iakoutie,2008,0,1196
Laika de iakoutie,2009,0,1196
Laika de iakoutie,2010,0,1196
Laika de iakoutie,2011,0,1196
Laika de iakoutie,2012,0,1196
Laika de iakoutie,2013,0,1196
Laika de iakoutie,2014,0,1196
Laika de iakoutie,2015,0,1196
Laika de iakoutie,2016,0,1196
Laika de iakoutie,2017,0,1196
Laika de iakoutie,2018,0,1196
Laika de iakoutie,2019,36,1196
Laika de iakoutie,2020,167,1196
Laika de iakoutie,2021,285,1196
Laika de iakoutie,2022,329,1196
Laika de iakoutie,2023,379,1196
Kelpie australien,1970,0,1193
Kelpie australien,1975,0,1193
Kelpie australien,1980,0,1193
Kelpie australien,1985,0,1193
Kelpie australien,1990,0,1193
Kelpie australien,1995,0,1193
Kelpie australien,2000,0,1193
Kelpie australien,2005,19,1193
Kelpie australien,2006,0,1193
Kelpie australien,2007,16,1193
Kelpie australien,2008,18,1193
Kelpie australien,2009,20,1193
Kelpie australien,2010,21,1193
Kelpie australien,2011,14,1193
Kelpie australien,2012,39,1193
Kelpie australien,2013,43,1193
Kelpie australien,2014,64,1193
Kelpie australien,2015,72,1193
Kelpie australien,2016,60,1193
Kelpie australien,2017,104,1193
Kelpie australien,2018,78,1193
Kelpie australien,2019,111,1193
Kelpie australien,2020,107,1193
Kelpie australien,2021,167,1193
Kelpie australien,2022,113,1193
Kelpie australien,2023,127,1193
Chien d'arret allemand a poil long,1970,0,1184
Chien d'arret allemand a poil long,1975,0,1184
Chien d'arret allemand a poil long,1980,2,1184
Chien d'arret allemand a poil long,1985,814,1184
Chien d'arret allemand a poil long,1990,15,1184
Chien d'arret allemand a poil long,1995,16,1184
Chien d'arret allemand a poil long,2000,10,1184
Chien d'arret allemand a poil long,2005,25,1184
Chien d'arret allemand a poil long,2006,36,1184
Chien d'arret allemand a poil long,2007,35,1184
Chien d'arret allemand a poil long,2008,11,1184
Chien d'arret allemand a poil long,2009,15,1184
Chien d'arret allemand a poil long,2010,24,1184
Chien d'arret allemand a poil long,2011,19,1184
Chien d'arret allemand a poil long,2012,20,1184
Chien d'arret allemand a poil long,2013,12,1184
Chien d'arret allemand a poil long,2014,13,1184
Chien d'arret allemand a poil long,2015,24,1184
Chien d'arret allemand a poil long,2016,23,1184
Chien d'arret allemand a poil long,2017,22,1184
Chien d'arret allemand a poil long,2018,9,1184
Chien d'arret allemand a poil long,2019,7,1184
Chien d'arret allemand a poil long,2020,1,1184
Chien d'arret allemand a poil long,2021,0,1184
Chien d'arret allemand a poil long,2022,15,1184
Chien d'arret allemand a poil long,2023,16,1184
Matin des pyrenees,1970,0,1183
Matin des pyrenees,1975,0,1183
Matin des pyrenees,1980,0,1183
Matin des pyrenees,1985,0,1183
Matin des pyrenees,1990,827,1183
Matin des pyrenees,1995,13,1183
Matin des pyrenees,2000,19,1183
Matin des pyrenees,2005,7,1183
Matin des pyrenees,2006,27,1183
Matin des pyrenees,2007,23,1183
Matin des pyrenees,2008,25,1183
Matin des pyrenees,2009,17,1183
Matin des pyrenees,2010,1,1183
Matin des pyrenees,2011,18,1183
Matin des pyrenees,2012,0,1183
Matin des pyrenees,2013,20,1183
Matin des pyrenees,2014,8,1183
Matin des pyrenees,2015,17,1183
Matin des pyrenees,2016,27,1183
Matin des pyrenees,2017,16,1183
Matin des pyrenees,2018,18,1183
Matin des pyrenees,2019,32,1183
Matin des pyrenees,2020,20,1183
Matin des pyrenees,2021,22,1183
Matin des pyrenees,2022,9,1183
Matin des pyrenees,2023,17,1183
Barbet,1970,0,1162
Barbet,1975,8,1162
Barbet,1980,10,1162
Barbet,1985,47,1162
Barbet,1990,63,1162
Barbet,1995,22,1162
Barbet,2000,9,1162
Barbet,2005,24,1162
Barbet,2006,39,1162
Barbet,2007,26,1162
Barbet,2008,23,1162
Barbet,2009,47,1162
Barbet,2010,57,1162
Barbet,2011,39,1162
Barbet,2012,27,1162
Barbet,2013,58,1162
Barbet,2014,41,1162
Barbet,2015,54,1162
Barbet,2016,55,1162
Barbet,2017,105,1162
Barbet,2018,52,1162
Barbet,2019,58,1162
Barbet,2020,41,1162
Barbet,2021,107,1162
Barbet,2022,73,1162
Barbet,2023,77,1162
Terrier australien,1970,0,1146
Terrier australien,1975,14,1146
Terrier australien,1980,12,1146
Terrier australien,1985,1,1146
Terrier australien,1990,3,1146
Terrier australien,1995,45,1146
Terrier australien,2000,10,1146
Terrier australien,2005,113,1146
Terrier australien,2006,113,1146
Terrier australien,2007,140,1146
Terrier australien,2008,85,1146
Terrier australien,2009,69,1146
Terrier australien,2010,59,1146
Terrier australien,2011,43,1146
Terrier australien,2012,35,1146
Terrier australien,2013,64,1146
Terrier australien,2014,34,1146
Terrier australien,2015,70,1146
Terrier australien,2016,45,1146
Terrier australien,2017,45,1146
Terrier australien,2018,27,1146
Terrier australien,2019,35,1146
Terrier australien,2020,33,1146
Terrier australien,2021,42,1146
Terrier australien,2022,0,1146
Terrier australien,2023,9,1146
Chien d'eau espagnol,1970,0,1141
Chien d'eau espagnol,1975,0,1141
Chien d'eau espagnol,1980,0,1141
Chien d'eau espagnol,1985,0,1141
Chien d'eau espagnol,1990,0,1141
Chien d'eau espagnol,1995,0,1141
Chien d'eau espagnol,2000,0,1141
Chien d'eau espagnol,2005,0,1141
Chien d'eau espagnol,2006,0,1141
Chien d'eau espagnol,2007,0,1141
Chien d'eau espagnol,2008,12,1141
Chien d'eau espagnol,2009,1,1141
Chien d'eau espagnol,2010,30,1141
Chien d'eau espagnol,2011,50,1141
Chien d'eau espagnol,2012,35,1141
Chien d'eau espagnol,2013,65,1141
Chien d'eau espagnol,2014,111,1141
Chien d'eau espagnol,2015,46,1141
Chien d'eau espagnol,2016,120,1141
Chien d'eau espagnol,2017,110,1141
Chien d'eau espagnol,2018,90,1141
Chien d'eau espagnol,2019,86,1141
Chien d'eau espagnol,2020,89,1141
Chien d'eau espagnol,2021,138,1141
Chien d'eau espagnol,2022,91,1141
Chien d'eau espagnol,2023,67,1141
Barbu tcheque,1970,0,1094
Barbu tcheque,1975,0,1094
Barbu tcheque,1980,0,1094
Barbu tcheque,1985,0,1094
Barbu tcheque,1990,0,1094
Barbu tcheque,1995,16,1094
Barbu tcheque,2000,16,1094
Barbu tcheque,2005,20,1094
Barbu tcheque,2006,72,1094
Barbu tcheque,2007,78,1094
Barbu tcheque,2008,59,1094
Barbu tcheque,2009,40,1094
Barbu tcheque,2010,95,1094
Barbu tcheque,2011,32,1094
Barbu tcheque,2012,85,1094
Barbu tcheque,2013,76,1094
Barbu tcheque,2014,52,1094
Barbu tcheque,2015,28,1094
Barbu tcheque,2016,79,1094
Barbu tcheque,2017,95,1094
Barbu tcheque,2018,31,1094
Barbu tcheque,2019,40,1094
Barbu tcheque,2020,64,1094
Barbu tcheque,2021,29,1094
Barbu tcheque,2022,70,1094
Barbu tcheque,2023,17,1094
Chien d'ours de carelie,1970,0,1092
Chien d'ours de carelie,1975,0,1092
Chien d'ours de carelie,1980,0,1092
Chien d'ours de carelie,1985,24,1092
Chien d'ours de carelie,1990,18,1092
Chien d'ours de carelie,1995,21,1092
Chien d'ours de carelie,2000,2,1092
Chien d'ours de carelie,2005,17,1092
Chien d'ours de carelie,2006,28,1092
Chien d'ours de carelie,2007,26,1092
Chien d'ours de carelie,2008,43,1092
Chien d'ours de carelie,2009,6,1092
Chien d'ours de carelie,2010,34,1092
Chien d'ours de carelie,2011,3,1092
Chien d'ours de carelie,2012,46,1092
Chien d'ours de carelie,2013,37,1092
Chien d'ours de carelie,2014,45,1092
Chien d'ours de carelie,2015,35,1092
Chien d'ours de carelie,2016,63,1092
Chien d'ours de carelie,2017,43,1092
Chien d'ours de carelie,2018,69,1092
Chien d'ours de carelie,2019,96,1092
Chien d'ours de carelie,2020,86,1092
Chien d'ours de carelie,2021,143,1092
Chien d'ours de carelie,2022,127,1092
Chien d'ours de carelie,2023,80,1092
Terrier irlandais a poil doux,1970,0,1089
Terrier irlandais a poil doux,1975,0,1089
Terrier irlandais a poil doux,1980,0,1089
Terrier irlandais a poil doux,1985,6,1089
Terrier irlandais a poil doux,1990,23,1089
Terrier irlandais a poil doux,1995,32,1089
Terrier irlandais a poil doux,2000,45,1089
Terrier irlandais a poil doux,2005,64,1089
Terrier irlandais a poil doux,2006,39,1089
Terrier irlandais a poil doux,2007,52,1089
Terrier irlandais a poil doux,2008,75,1089
Terrier irlandais a poil doux,2009,51,1089
Terrier irlandais a poil doux,2010,44,1089
Terrier irlandais a poil doux,2011,57,1089
Terrier irlandais a poil doux,2012,94,1089
Terrier irlandais a poil doux,2013,48,1089
Terrier irlandais a poil doux,2014,49,1089
Terrier irlandais a poil doux,2015,55,1089
Terrier irlandais a poil doux,2016,47,1089
Terrier irlandais a poil doux,2017,45,1089
Terrier irlandais a poil doux,2018,63,1089
Terrier irlandais a poil doux,2019,30,1089
Terrier irlandais a poil doux,2020,44,1089
Terrier irlandais a poil doux,2021,55,1089
Terrier irlandais a poil doux,2022,36,1089
Terrier irlandais a poil doux,2023,35,1089
Chien d'artois,1970,0,1087
Chien d'artois,1975,10,1087
Chien d'artois,1980,30,1087
Chien d'artois,1985,57,1087
Chien d'artois,1990,155,1087
Chien d'artois,1995,100,1087
Chien d'artois,2000,43,1087
Chien d'artois,2005,34,1087
Chien d'artois,2006,23,1087
Chien d'artois,2007,43,1087
Chien d'artois,2008,16,1087
Chien d'artois,2009,20,1087
Chien d'artois,2010,22,1087
Chien d'artois,2011,32,1087
Chien d'artois,2012,40,1087
Chien d'artois,2013,26,1087
Chien d'artois,2014,35,1087
Chien d'artois,2015,25,1087
Chien d'artois,2016,48,1087
